"","time","lon","lat","name"
"11391531",2018-08-30 12:05:09,0.4739828,41.5428997,"Zozu"
"11391627",2018-08-31 02:00:43,0.3114312,41.6870278,"Zozu"
"11391748",2018-08-31 12:05:17,0.3154226,41.670223,"Zozu"
"11391844",2018-09-01 02:00:49,0.6771468,41.5863093,"Zozu"
"11391965",2018-09-01 12:05:08,0.6777565,41.5858939,"Zozu"
"11392061",2018-09-02 02:00:50,0.5714483,41.573725,"Zozu"
"11392182",2018-09-02 12:05:10,0.3221792,41.5134531,"Zozu"
"11392278",2018-09-03 02:00:56,-0.5368001,41.4805158,"Zozu"
"11392399",2018-09-03 12:05:10,-0.5400117,41.4801242,"Zozu"
"11392495",2018-09-04 02:00:55,-0.7874633,41.5990857,"Zozu"
"11392616",2018-09-04 12:05:09,-0.7533474,41.6179584,"Zozu"
"11392712",2018-09-05 02:00:55,-0.7901901,41.5993875,"Zozu"
"11392833",2018-09-05 12:05:22,-0.753682,41.6184569,"Zozu"
"11392929",2018-09-06 02:00:50,-0.7873509,41.5991096,"Zozu"
"11393050",2018-09-06 12:05:14,-0.7592256,41.6175255,"Zozu"
"11393146",2018-09-07 02:00:57,-0.7874133,41.5991422,"Zozu"
"11393267",2018-09-07 12:05:11,-0.8254538,41.6317776,"Zozu"
"11393363",2018-09-08 02:00:50,-0.8672794,41.564059,"Zozu"
"11393484",2018-09-08 12:05:38,-0.8647519,41.5567847,"Zozu"
"11393580",2018-09-09 02:00:44,-0.8665507,41.5650151,"Zozu"
"11393701",2018-09-09 12:05:30,-1.1339198,41.7708224,"Zozu"
"11393797",2018-09-10 02:00:56,-0.8536462,41.5658987,"Zozu"
"11393918",2018-09-10 12:05:08,-0.814639,41.6289155,"Zozu"
"11394014",2018-09-11 02:00:55,-0.866386,41.5652485,"Zozu"
"11394135",2018-09-11 12:05:12,-0.8228073,41.6113061,"Zozu"
"11394231",2018-09-12 02:00:55,-0.835789,41.5840368,"Zozu"
"11394351",2018-09-12 12:01:28,-0.8195891,41.6114217,"Zozu"
"11394448",2018-09-13 02:00:56,-0.8376123,41.5767363,"Zozu"
"11394569",2018-09-13 12:05:08,-0.8196037,41.6117813,"Zozu"
"11394665",2018-09-14 02:00:44,-0.8375874,41.5767135,"Zozu"
"11394785",2018-09-14 12:01:52,-0.7761709,41.5926155,"Zozu"
"11394882",2018-09-15 02:00:49,-0.8402643,41.5805828,"Zozu"
"11395002",2018-09-15 12:02:25,-0.8087826,41.6165593,"Zozu"
"11395099",2018-09-16 02:00:50,-0.841486,41.577924,"Zozu"
"11395220",2018-09-16 12:05:11,-1.6075008,41.3642663,"Zozu"
"11395316",2018-09-17 02:00:55,-2.7145305,40.9270262,"Zozu"
"11395437",2018-09-17 12:05:11,-3.4995784,40.3650516,"Zozu"
"11395533",2018-09-18 02:00:55,-3.5207231,40.3012424,"Zozu"
"11395654",2018-09-18 12:05:22,-3.5995309,40.3058382,"Zozu"
"11395750",2018-09-19 02:00:56,-3.5215261,40.3010402,"Zozu"
"11395871",2018-09-19 12:05:16,-3.597174,40.3062086,"Zozu"
"11395967",2018-09-20 02:00:56,-3.5214406,40.3011007,"Zozu"
"11396088",2018-09-20 12:05:23,-3.5917112,40.3256556,"Zozu"
"11396184",2018-09-21 02:00:55,-3.599125,40.3337204,"Zozu"
"11396305",2018-09-21 12:05:25,-3.5958005,40.3066269,"Zozu"
"11396401",2018-09-22 02:00:56,-3.5214962,40.3010256,"Zozu"
"11396522",2018-09-22 12:05:08,-3.5914315,40.3252495,"Zozu"
"11396618",2018-09-23 02:00:55,-3.5213987,40.3011122,"Zozu"
"11396739",2018-09-23 12:05:16,-3.5166183,40.3194714,"Zozu"
"11396835",2018-09-24 02:00:43,-3.5213899,40.3010845,"Zozu"
"11396957",2018-09-24 12:10:13,-3.5914982,40.3248961,"Zozu"
"11397052",2018-09-25 02:00:56,-3.5214342,40.3010796,"Zozu"
"11397174",2018-09-25 12:10:18,-3.5213847,40.3010325,"Zozu"
"11397269",2018-09-26 02:00:44,-3.5213722,40.301067,"Zozu"
"11397389",2018-09-26 12:00:45,-3.5906415,40.3251257,"Zozu"
"11397486",2018-09-27 02:00:50,-3.5213905,40.3010838,"Zozu"
"11397607",2018-09-27 12:05:04,-3.5913626,40.3248935,"Zozu"
"11397703",2018-09-28 02:00:55,-3.5214364,40.3010669,"Zozu"
"11397824",2018-09-28 12:05:12,-3.5211783,40.3010625,"Zozu"
"11397920",2018-09-29 02:00:43,-3.5206677,40.3013073,"Zozu"
"11398040",2018-09-29 12:00:46,-3.5204328,40.3014467,"Zozu"
